Id,MS SubClass,MS Zoning,Lot Area,Lot Shape,Land Contour,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Area,Wood Deck SF,Open Porch SF,Screen Porch,Pool QC,SalePrice,1st Flr SF + 2nd Flr SF,Lot Area_sqrt,Gr Liv Area_sqrt,1st Flr SF_sqrt,2nd Flr SF_sqrt,Mas Vnr Area_sqrt,Total Bsmt SF_sqrt,Garage Area_sqrt
1429,80,RL,11454,IR2,Lvl,SawyerW,SLvl,8,5,1995,1995,CompShg,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,770.0,631.0,1401.0,Ex,Y,1511,0,1511,1.0,2,0,3,Gd,6,1,811.0,168,42,0,No Feature,225000.0,1511,107.02336193560731,38.87158345115362,38.87158345115362,0.0,17.378147196982766,37.429934544425805,28.478061731796284
648,30,RL,8480,Reg,Lvl,NAmes,1Story,5,6,1945,1950,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,700.0,93.0,793.0,TA,Y,793,0,793,1.0,1,0,2,Fa,4,0,240.0,0,0,0,No Feature,113000.0,793,92.0869154657707,28.160255680657446,28.160255680657446,0.0,0.0,28.160255680657446,15.491933384829668
279,80,RL,6305,Reg,Lvl,Edwards,SLvl,6,6,1975,1975,CompShg,Plywood,None,0.0,TA,TA,CBlock,TA,TA,528.0,480.0,1008.0,TA,Y,1096,0,1096,1.0,1,0,3,TA,5,1,352.0,0,0,0,No Feature,125200.0,1096,79.40403012442127,33.1058907144937,33.1058907144937,0.0,0.0,31.74901573277509,18.76166303929372
1705,60,RL,9709,IR1,Lvl,NridgHt,2Story,8,5,2007,2007,CompShg,VinylSd,Stone,120.0,Ex,TA,PConc,Ex,TA,778.0,140.0,918.0,Ex,Y,958,1142,2100,1.0,2,1,3,Ex,8,2,786.0,172,104,0,No Feature,319500.0,2100,98.53425800197614,45.8257569495584,30.95157508108432,33.793490497431605,10.954451150103322,30.298514815086232,28.035691537752374
1257,50,RL,10930,Reg,Bnk,NAmes,1.5Fin,5,6,1945,1950,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,580.0,333.0,913.0,TA,Y,1048,510,1558,1.0,1,1,3,TA,6,1,288.0,0,0,0,No Feature,140000.0,1558,104.546640309481,39.4715087119811,32.37282811247729,22.58317958127243,0.0,30.215889859476256,16.97056274847714
2894,20,RL,50102,IR1,Low,Timber,1Story,6,5,1958,1958,Tar&Grv,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,909.0,723.0,1632.0,TA,Y,1650,0,1650,1.0,1,0,2,TA,6,2,518.0,0,0,138,No Feature,250764.0,1650,223.83476048192335,40.620192023179804,40.620192023179804,0.0,0.0,40.39801975344831,22.759613353482084
1062,60,RL,8899,Reg,Lvl,NridgHt,2Story,8,5,2007,2007,CompShg,VinylSd,Stone,108.0,Ex,TA,PConc,Gd,TA,40.0,908.0,948.0,Ex,Y,948,1140,2088,0.0,2,1,4,Gd,10,1,656.0,100,24,0,No Feature,250000.0,2088,94.33451118228153,45.69463863518345,30.789608636681304,33.76388603226827,10.392304845413264,30.789608636681304,25.612496949731394
1729,60,RL,10237,Reg,Lvl,Gilbert,2Story,6,5,2005,2006,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,0.0,768.0,768.0,Ex,Y,768,768,1536,0.0,2,1,3,Gd,6,1,400.0,100,38,0,No Feature,176000.0,1536,101.17806086301516,39.191835884530846,27.712812921102035,27.712812921102035,0.0,27.712812921102035,20.0
1925,20,RL,9736,Reg,Lvl,NAmes,1Story,6,6,1957,1969,CompShg,Wd Sdng,BrkFace,289.0,TA,TA,CBlock,TA,TA,668.0,525.0,1331.0,Gd,Y,1721,0,1721,0.0,1,0,4,TA,8,3,464.0,0,0,0,No Feature,174850.0,1721,98.67117106835208,41.48493702538308,41.48493702538308,0.0,17.0,36.4828726939094,21.540659228538015
415,160,RL,2364,Reg,Lvl,NPkVill,2Story,6,5,1978,1978,CompShg,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,320.0,484.0,804.0,TA,Y,804,744,1548,0.0,2,1,3,TA,7,1,440.0,108,0,0,No Feature,147000.0,1548,48.620983124572874,39.344631145812,28.35489375751565,27.27636339397171,0.0,28.35489375751565,20.97617696340303
78,120,RL,7892,Reg,Lvl,SawyerW,1Story,6,5,1979,1979,CompShg,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,0.0,918.0,918.0,TA,Y,918,0,918,0.0,2,0,2,TA,5,1,264.0,28,0,0,No Feature,99500.0,918,88.83692925805124,30.298514815086232,30.298514815086232,0.0,0.0,30.298514815086232,16.24807680927192
428,60,RL,12350,Reg,Lvl,NridgHt,2Story,9,5,2009,2009,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,986.0,379.0,1365.0,Ex,Y,1365,1325,2690,1.0,2,1,3,Ex,8,1,864.0,0,197,0,No Feature,398800.0,2690,111.13055385446434,51.86520991955976,36.945906403822335,36.40054944640259,0.0,36.945906403822335,29.393876913398138
1756,60,RL,7917,Reg,Lvl,Gilbert,2Story,6,5,1999,2000,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,0.0,953.0,953.0,Ex,Y,953,694,1647,0.0,2,1,3,TA,7,1,460.0,0,40,0,No Feature,175000.0,1647,88.97752525216691,40.58324777540605,30.870698080866262,26.343879744638983,0.0,30.870698080866262,21.447610589527216
1280,20,RL,7200,Reg,Lvl,NAmes,1Story,5,7,1954,1954,CompShg,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,0.0,825.0,825.0,TA,Y,825,0,825,0.0,1,0,2,TA,4,0,350.0,0,0,0,No Feature,109500.0,825,84.8528137423857,28.722813232690143,28.722813232690143,0.0,0.0,28.722813232690143,18.708286933869708
1928,20,RL,12155,IR3,Lvl,NAmes,1Story,6,3,1970,1970,CompShg,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,1237.0,420.0,1657.0,Gd,Y,1657,0,1657,0.0,2,0,3,TA,7,1,484.0,0,0,147,No Feature,163500.0,1657,110.24971655292362,40.70626487409524,40.70626487409524,0.0,0.0,40.70626487409524,22.0
2671,30,RL,7446,Reg,Lvl,BrkSide,1Story,4,5,1941,1950,CompShg,WdShing,None,0.0,TA,TA,CBlock,TA,TA,266.0,522.0,788.0,TA,Y,788,0,788,0.0,1,0,2,TA,4,2,0.0,0,0,0,No Feature,100000.0,788,86.2902080192185,28.071337695236398,28.071337695236398,0.0,0.0,28.071337695236398,0.0
2501,60,RL,11025,Reg,HLS,NoRidge,2Story,8,5,1992,1993,CompShg,HdBoard,BrkFace,692.0,Gd,TA,PConc,Ex,TA,1118.0,216.0,1334.0,Ex,Y,1520,1306,2826,1.0,2,1,3,Gd,9,3,888.0,177,208,0,No Feature,334000.0,2826,105.0,53.16013544000805,38.98717737923585,36.138621999185304,26.30589287593181,36.52396473549935,29.79932885150268
225,20,RL,7832,Reg,Lvl,Sawyer,1Story,5,5,1968,1968,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,775.0,89.0,864.0,Ex,Y,864,0,864,1.0,1,0,2,TA,4,0,280.0,226,0,0,No Feature,137250.0,864,88.49858755935034,29.393876913398138,29.393876913398138,0.0,0.0,29.393876913398138,16.73320053068151
2317,60,RL,19378,IR1,HLS,Gilbert,2Story,7,5,2005,2006,CompShg,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,57.0,1335.0,1392.0,Ex,Y,1392,1070,2462,1.0,2,1,4,Gd,9,1,576.0,239,132,0,No Feature,320000.0,2462,139.20488497175666,49.61854492022111,37.30951621235526,32.71085446759225,21.354156504062622,37.30951621235526,24.0
160,20,RL,9830,IR1,Lvl,NAmes,1Story,5,7,1959,2006,CompShg,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,72.0,733.0,1063.0,Ex,Y,1287,0,1287,1.0,1,0,3,Gd,7,1,576.0,364,17,182,No Feature,162000.0,1287,99.1463564635635,35.874782229304195,35.874782229304195,0.0,0.0,32.60368077380221,24.0
100,20,FV,4403,IR2,Lvl,Somerst,1Story,7,5,2009,2009,CompShg,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,578.0,892.0,1470.0,Ex,Y,1478,0,1478,1.0,2,1,2,Gd,7,1,484.0,0,144,0,No Feature,222000.0,1478,66.35510530471637,38.44476557348217,38.44476557348217,0.0,20.784609690826528,38.34057902536163,22.0
482,60,RL,8174,IR1,Lvl,Gilbert,2Story,7,5,2003,2003,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,494.0,204.0,698.0,Ex,Y,698,644,1342,1.0,2,1,3,Gd,7,1,393.0,100,56,0,No Feature,178000.0,1342,90.41017641836565,36.6333181680284,26.419689627245813,25.37715508089904,0.0,26.419689627245813,19.82422760159901
177,30,RM,7200,Reg,Lvl,OldTown,1Story,5,7,1940,1992,CompShg,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,510.0,278.0,788.0,TA,Y,804,0,804,1.0,1,0,2,Gd,4,2,240.0,0,0,0,No Feature,119000.0,804,84.8528137423857,28.35489375751565,28.35489375751565,0.0,17.146428199482248,28.071337695236398,15.491933384829668
1971,60,RL,7590,Reg,Lvl,NAmes,2Story,5,5,1962,1962,CompShg,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,540.0,324.0,864.0,TA,Y,876,936,1812,0.0,2,0,4,TA,8,1,264.0,0,168,0,No Feature,169500.0,1812,87.12060605849801,42.567593307585526,29.597297173897484,30.59411708155671,16.97056274847714,29.393876913398138,16.24807680927192
484,60,RL,8795,IR1,Lvl,Gilbert,2Story,7,5,2000,2000,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,300.0,652.0,952.0,Ex,Y,980,1276,2256,0.0,2,1,4,Gd,8,1,554.0,224,54,0,No Feature,236000.0,2256,93.78166132032425,47.49736834815167,31.304951684997057,35.7211421989835,0.0,30.854497241083024,23.53720459187964
1561,120,RM,3843,IR1,HLS,Crawfor,1Story,8,5,2007,2008,CompShg,CemntBd,Stone,186.0,Ex,TA,PConc,Ex,TA,1476.0,120.0,1596.0,Ex,Y,1648,0,1648,1.0,2,0,2,Ex,5,1,525.0,162,53,0,No Feature,294464.0,1648,61.99193495931547,40.59556626036888,40.59556626036888,0.0,13.638181696985855,39.949968710876355,22.9128784747792
992,60,RL,11075,Reg,Lvl,NAmes,2Story,6,5,1969,1969,CompShg,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,500.0,176.0,952.0,TA,Y,1092,1020,2112,0.0,2,1,4,TA,9,2,576.0,280,0,0,No Feature,206900.0,2112,105.23782589924595,45.95650117230423,33.04542328371661,31.937438845342623,0.0,30.854497241083024,24.0
73,60,RL,10142,IR1,Lvl,SawyerW,2Story,7,5,2004,2004,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,656.0,300.0,956.0,Ex,Y,956,1128,2084,1.0,2,1,4,Gd,8,0,618.0,0,45,0,No Feature,233000.0,2084,100.70749723828906,45.65084884205331,30.919249667480614,33.58571124749333,0.0,30.919249667480614,24.859605789312106
2646,30,RM,7741,Reg,Lvl,OldTown,1Story,6,5,1924,1950,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,143.0,817.0,1032.0,Gd,N,1032,0,1032,0.0,1,0,2,TA,5,0,280.0,0,0,0,No Feature,108000.0,1032,87.98295289429652,32.12475680841802,32.12475680841802,0.0,0.0,32.12475680841802,16.73320053068151
994,60,RL,8139,Reg,Lvl,Gilbert,2Story,6,5,1995,1996,CompShg,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,476.0,204.0,680.0,Gd,Y,680,790,1470,0.0,2,1,3,TA,7,1,420.0,192,49,0,No Feature,165000.0,1470,90.21640649017229,38.34057902536163,26.076809620810597,28.106938645110393,10.908712114635714,26.076809620810597,20.493901531919196
2138,20,RL,8982,IR1,Lvl,CollgCr,1Story,5,5,1977,1977,CompShg,CemntBd,None,0.0,TA,TA,CBlock,Gd,TA,539.0,501.0,1040.0,TA,Y,1040,0,1040,0.0,1,1,3,TA,5,0,748.0,0,0,0,No Feature,134900.0,1040,94.77341399358788,32.2490309931942,32.2490309931942,0.0,0.0,32.2490309931942,27.349588662354687
2013,45,RM,6120,Reg,Lvl,BrkSide,1.5Unf,5,7,1939,1950,CompShg,AsbShng,None,0.0,Gd,TA,BrkTil,TA,TA,0.0,884.0,884.0,Ex,Y,884,0,884,0.0,1,0,2,TA,5,0,240.0,0,0,0,No Feature,113000.0,884,78.23042886243178,29.732137494637012,29.732137494637012,0.0,0.0,29.732137494637012,15.491933384829668
2126,20,RL,16561,IR2,Low,CollgCr,1Story,5,5,1996,1996,CompShg,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,549.0,548.0,1097.0,Ex,Y,1097,0,1097,1.0,1,1,3,TA,6,0,242.0,306,0,0,No Feature,147900.0,1097,128.68954891520912,33.12099032335839,33.12099032335839,0.0,0.0,33.12099032335839,15.556349186104045
898,30,RL,4060,Reg,Lvl,Edwards,1Story,5,8,1922,1950,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,0.0,864.0,864.0,Ex,Y,864,0,864,0.0,1,0,2,TA,4,0,0.0,0,96,0,No Feature,99900.0,864,63.71812928829596,29.393876913398138,29.393876913398138,0.0,0.0,29.393876913398138,0.0
1048,160,RL,2308,Reg,Lvl,NPkVill,2Story,6,6,1975,1975,CompShg,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,286.0,275.0,855.0,Gd,Y,855,601,1456,0.0,2,1,4,TA,7,0,460.0,0,0,0,No Feature,143000.0,1456,48.041648597857254,38.157568056677825,29.24038303442689,24.515301344262525,0.0,29.24038303442689,21.447610589527216
2676,50,RM,6240,Reg,Lvl,BrkSide,1.5Fin,6,6,1934,1950,CompShg,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,0.0,816.0,816.0,TA,Y,816,0,1176,0.0,1,0,3,TA,6,1,528.0,112,0,0,No Feature,114500.0,816,78.99367063252599,34.292856398964496,28.5657137141714,0.0,0.0,28.5657137141714,22.978250586152114
2498,20,RL,8789,IR1,Lvl,Sawyer,1Story,5,6,1967,1967,CompShg,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,659.0,253.0,912.0,TA,Y,941,0,941,0.0,1,0,3,TA,6,1,288.0,64,0,0,No Feature,129200.0,941,93.74966666607408,30.675723300355934,30.675723300355934,0.0,0.0,30.199337741083,16.97056274847714
1560,120,RM,5587,IR1,HLS,Crawfor,1Story,8,5,2008,2008,CompShg,CemntBd,Stone,186.0,Ex,TA,PConc,Ex,TA,1480.0,120.0,1600.0,Ex,Y,1652,0,1652,1.0,2,0,2,Gd,5,1,482.0,162,53,0,No Feature,392500.0,1652,74.74623736349542,40.64480286580315,40.64480286580315,0.0,13.638181696985855,40.0,21.95449840010015
296,70,RL,9042,Reg,Lvl,Crawfor,2Story,7,9,1941,2006,CompShg,CemntBd,None,0.0,Ex,Gd,Stone,TA,Gd,275.0,877.0,1152.0,Ex,Y,1188,1152,2340,0.0,2,0,4,Gd,9,2,252.0,0,60,0,No Feature,266500.0,2340,95.08943158942533,48.373546489791295,34.46737587922817,33.94112549695428,0.0,33.94112549695428,15.874507866387544
354,80,RL,8923,IR1,Lvl,Gilbert,SLvl,7,5,1998,1998,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,189.0,195.0,384.0,Gd,Y,751,631,1382,0.0,2,1,3,TA,7,1,396.0,256,0,0,No Feature,177500.0,1382,94.46163242290491,37.17526059088221,27.40437921208944,25.11971337416094,0.0,19.595917942265423,19.8997487421324
970,20,RL,12518,IR1,Lvl,Mitchel,1Story,5,7,1968,1968,CompShg,HdBoard,BrkFace,182.0,TA,TA,CBlock,TA,TA,532.0,476.0,1008.0,Gd,Y,1008,0,1008,0.0,1,0,3,Gd,6,0,384.0,144,0,0,No Feature,139500.0,1008,111.88386836358492,31.74901573277509,31.74901573277509,0.0,13.490737563232042,31.74901573277509,19.595917942265423
884,60,RL,11069,Reg,Lvl,CollgCr,2Story,6,5,2007,2007,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,0.0,608.0,608.0,Ex,Y,608,788,1396,0.0,2,1,3,Gd,6,1,440.0,100,36,0,No Feature,170000.0,1396,105.20931517693668,37.36308338453881,24.657656011875904,28.071337695236398,0.0,24.657656011875904,20.97617696340303
1894,60,RL,8800,Reg,Lvl,NAmes,2Story,6,7,1964,1997,CompShg,MetalSd,BrkFace,306.0,TA,Gd,CBlock,TA,TA,414.0,431.0,845.0,Ex,Y,845,1309,2154,0.0,2,1,5,TA,8,1,539.0,0,0,161,No Feature,224500.0,2154,93.8083151964686,46.411205543489174,29.068883707497267,36.180105030251084,17.4928556845359,29.068883707497267,23.2163735324878
450,60,RL,13262,IR1,Lvl,NridgHt,2Story,8,5,2003,2004,CompShg,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,0.0,1082.0,1082.0,Ex,Y,1105,1295,2400,0.0,3,1,4,Gd,10,1,730.0,114,40,0,No Feature,290000.0,2400,115.16075720487426,48.98979485566356,33.24154027718932,35.98610843089316,13.638181696985855,32.89376840679705,27.018512172212592
2031,50,RM,7758,Reg,Lvl,IDOTRR,1.5Fin,7,4,1931,1950,CompShg,Stucco,BrkFace,600.0,TA,Fa,PConc,TA,TA,224.0,816.0,1040.0,Ex,Y,1226,592,1818,0.0,1,1,4,TA,7,2,240.0,0,0,184,No Feature,169500.0,1818,88.07950953541919,42.638011210655684,35.014282800023196,24.331050121192877,24.49489742783178,32.2490309931942,15.491933384829668
949,20,RL,12118,IR1,Lvl,Mitchel,1Story,7,5,2004,2005,CompShg,VinylSd,Stone,108.0,Gd,TA,PConc,Ex,TA,0.0,1710.0,1710.0,Ex,Y,1710,0,1710,0.0,2,0,3,Gd,7,1,550.0,100,48,180,No Feature,240000.0,1710,110.0817877761803,41.352146256270665,41.352146256270665,0.0,10.392304845413264,41.352146256270665,23.45207879911715
1907,20,RL,9600,Reg,Lvl,NAmes,1Story,5,6,1955,1955,CompShg,HdBoard,BrkFace,176.0,TA,Gd,CBlock,TA,TA,368.0,710.0,1078.0,Ex,Y,1150,0,1150,1.0,1,0,2,TA,6,0,288.0,0,0,175,No Feature,144000.0,1150,97.97958971132712,33.91164991562634,33.91164991562634,0.0,13.2664991614216,32.83291031876401,16.97056274847714
1906,60,RL,9500,Reg,Lvl,NAmes,2Story,6,6,1964,1978,CompShg,VinylSd,BrkCmn,272.0,TA,TA,CBlock,TA,TA,442.0,374.0,816.0,TA,Y,1127,850,1977,0.0,1,1,4,TA,9,1,540.0,0,52,0,No Feature,165000.0,1977,97.46794344808964,44.46346815083142,33.57082066318904,29.154759474226502,16.492422502470642,28.5657137141714,23.2379000772445
549,120,RL,7175,Reg,Lvl,SawyerW,1Story,6,5,1990,1991,CompShg,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,0.0,1332.0,1332.0,Gd,Y,1332,0,1332,0.0,2,0,2,Gd,5,0,542.0,0,60,0,No Feature,145000.0,1332,84.70537173048709,36.49657518178932,36.49657518178932,0.0,0.0,36.49657518178932,23.280893453645632
243,20,RL,11200,IR1,Lvl,Edwards,1Story,5,3,1964,1964,CompShg,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,TA,0.0,1250.0,1250.0,Ex,Y,1298,0,1298,0.0,2,0,3,TA,5,0,504.0,0,144,0,No Feature,114000.0,1298,105.83005244258362,36.02776706930364,36.02776706930364,0.0,0.0,35.35533905932738,22.44994432064365
1697,20,RL,14226,Reg,Lvl,NridgHt,1Story,8,5,2006,2006,CompShg,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,0.0,1935.0,1935.0,Gd,Y,1973,0,1973,0.0,2,0,3,Gd,9,1,895.0,315,45,0,No Feature,395000.0,1973,119.27279656317278,44.41846462902562,44.41846462902562,0.0,19.364916731037084,43.98863489584554,29.916550603303182
2365,160,RM,2760,Reg,Lvl,BrDale,2Story,6,5,1973,1973,CompShg,HdBoard,BrkFace,514.0,TA,TA,CBlock,TA,TA,0.0,525.0,525.0,TA,Y,525,567,1092,0.0,1,1,3,TA,6,0,440.0,0,0,0,No Feature,105500.0,1092,52.53570214625479,33.04542328371661,22.9128784747792,23.811761799581316,22.67156809750927,22.9128784747792,20.97617696340303
310,60,RL,11050,Reg,Lvl,Mitchel,2Story,8,5,1998,1999,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,615.0,434.0,1049.0,Ex,Y,1036,880,1916,1.0,2,1,3,Gd,8,1,741.0,0,70,0,No Feature,254900.0,1916,105.11898020814318,43.77213725647858,32.18695387886216,29.664793948382652,0.0,32.38826948140329,27.2213151776324
1961,20,RL,7200,Reg,Lvl,NAmes,1Story,5,3,1950,1950,CompShg,WdShing,None,0.0,TA,TA,CBlock,TA,TA,432.0,432.0,864.0,Fa,Y,1238,0,1238,0.0,1,1,3,TA,6,1,357.0,0,171,0,No Feature,102000.0,1238,84.8528137423857,35.185224171518364,35.185224171518364,0.0,0.0,29.393876913398138,18.894443627691185
849,60,RL,12420,Reg,Lvl,CollgCr,2Story,7,5,2001,2001,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,666.0,278.0,944.0,Ex,Y,944,896,1840,1.0,2,1,3,Gd,6,0,622.0,0,45,0,No Feature,230000.0,1840,111.44505372604026,42.89522117905443,30.72458299147443,29.93325909419153,0.0,30.72458299147443,24.939927826679853
2018,70,RM,6120,Reg,Lvl,BrkSide,2Story,5,8,1920,2004,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,0.0,939.0,939.0,Ex,Y,939,574,1513,0.0,1,1,4,TA,8,0,180.0,24,0,0,No Feature,137500.0,1513,78.23042886243178,38.897300677553446,30.643106892089126,23.958297101421877,0.0,30.643106892089126,13.416407864998739
1328,30,RL,7111,IR1,Bnk,BrkSide,1Story,5,7,1928,1983,CompShg,WdShing,None,0.0,Gd,Gd,BrkTil,TA,TA,406.0,329.0,1008.0,TA,Y,1143,0,1143,0.0,1,0,2,TA,5,1,288.0,265,0,0,No Feature,138000.0,1143,84.32674546073743,33.80828300875393,33.80828300875393,0.0,0.0,31.74901573277509,16.97056274847714
801,80,RL,19255,IR1,Lvl,SawyerW,SLvl,6,5,1983,1983,CompShg,Wd Sdng,BrkFace,100.0,Gd,TA,CBlock,Gd,TA,70.0,0.0,520.0,Gd,Y,1338,0,1338,0.0,1,1,2,Gd,5,1,576.0,0,0,0,No Feature,156500.0,1338,138.76238683447326,36.578682316343766,36.578682316343766,0.0,10.0,22.80350850198276,24.0
400,20,RL,8120,Reg,Lvl,NAmes,1Story,4,7,1970,1970,CompShg,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,191.0,673.0,864.0,Ex,Y,864,0,864,0.0,1,0,3,TA,5,0,463.0,0,0,0,No Feature,124500.0,864,90.11104260855048,29.393876913398138,29.393876913398138,0.0,0.0,29.393876913398138,21.517434791350013
1650,60,RL,11952,Reg,Lvl,NWAmes,2Story,7,6,1977,1977,WdShake,WdShing,None,0.0,TA,TA,CBlock,Gd,TA,0.0,808.0,808.0,TA,Y,1161,808,1969,0.0,2,1,3,TA,8,1,534.0,0,0,276,No Feature,190000.0,1969,109.32520294973159,44.37341546466758,34.07345007480164,28.42534080710379,0.0,28.42534080710379,23.108440016582687
1084,20,RL,3182,Reg,Lvl,Blmngtn,1Story,7,5,2007,2007,CompShg,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,0.0,1266.0,1266.0,Ex,Y,1266,0,1266,0.0,2,0,2,Gd,6,1,388.0,100,16,0,No Feature,159895.0,1266,56.40921910468182,35.58089374931439,35.58089374931439,0.0,4.0,35.58089374931439,19.697715603592208
1522,70,RL,9842,Reg,Lvl,SWISU,2Story,5,6,1921,1998,CompShg,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,0.0,612.0,612.0,Ex,Y,990,1611,2601,0.0,3,1,4,TA,8,0,621.0,183,0,0,No Feature,189000.0,2601,99.20685460188726,51.0,31.464265445104548,40.13726448077895,0.0,24.73863375370596,24.919871588754223
2496,20,RL,8020,IR1,Lvl,Sawyer,1Story,5,6,1964,1964,CompShg,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,644.0,268.0,912.0,TA,N,912,0,912,0.0,1,0,3,TA,6,0,0.0,0,0,0,No Feature,124000.0,912,89.55445270895244,30.199337741083,30.199337741083,0.0,0.0,30.199337741083,0.0
220,20,RL,11341,IR1,Lvl,Sawyer,1Story,5,6,1957,1996,CompShg,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,1302.0,90.0,1392.0,TA,Y,1392,0,1392,1.0,1,1,3,TA,5,1,528.0,0,0,95,No Feature,121500.0,1392,106.49413129370087,37.30951621235526,37.30951621235526,0.0,13.416407864998739,37.30951621235526,22.978250586152114
1254,90,RL,12436,Reg,Lvl,NAmes,1Story,5,5,1957,1957,CompShg,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,0.0,1824.0,1824.0,Fa,Y,1824,0,1824,0.0,2,0,5,TA,9,0,484.0,0,0,0,No Feature,146000.0,1824,111.51681487560519,42.708313008125245,42.708313008125245,0.0,0.0,42.708313008125245,22.0
1443,60,RL,12192,IR1,Lvl,CollgCr,2Story,7,5,2000,2001,CompShg,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,663.0,265.0,928.0,Ex,Y,928,895,1823,1.0,2,1,3,Gd,6,0,626.0,192,36,0,No Feature,235000.0,1823,110.41738993473808,42.69660408041839,30.463092423455635,29.916550603303182,0.0,30.463092423455635,25.019992006393608
2885,120,RM,3842,IR1,HLS,Crawfor,1Story,8,5,2004,2005,CompShg,CemntBd,Stone,186.0,Gd,TA,PConc,Ex,TA,1564.0,30.0,1594.0,Ex,Y,1646,0,1646,1.0,2,0,2,Gd,5,1,525.0,128,53,155,No Feature,300000.0,1646,61.98386886924694,40.570925550201586,40.570925550201586,0.0,13.638181696985855,39.92492955535426,22.9128784747792
2920,160,RM,1936,Reg,Lvl,MeadowV,2Story,4,7,1970,1970,CompShg,CemntBd,None,0.0,TA,TA,CBlock,TA,TA,0.0,546.0,546.0,Gd,Y,546,546,1092,0.0,1,1,3,TA,5,0,0.0,0,0,0,No Feature,90500.0,1092,44.0,33.04542328371661,23.366642891095847,23.366642891095847,0.0,23.366642891095847,0.0
1197,90,RL,13101,IR1,Lvl,NAmes,1Story,5,5,1965,1965,CompShg,HdBoard,BrkFace,108.0,TA,TA,CBlock,TA,TA,231.0,1497.0,1728.0,TA,Y,1728,0,1728,0.0,2,0,6,TA,10,0,576.0,0,0,0,No Feature,142600.0,1728,114.45959985951374,41.569219381653056,41.569219381653056,0.0,10.392304845413264,41.569219381653056,24.0
848,20,RL,9808,IR1,Lvl,CollgCr,1Story,7,5,2002,2002,CompShg,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,788.0,785.0,1573.0,Ex,Y,1573,0,1573,1.0,2,0,3,Gd,6,0,544.0,0,72,0,No Feature,227000.0,1573,99.03534722511958,39.66106403010388,39.66106403010388,0.0,10.488088481701515,39.66106403010388,23.323807579381203
